Filename,def_10_15_percent
45553d14-8e07-4248-861f-ea2b4cff469b___RS_HL 5618,11.1358642578125
456b33ca-dd1b-4b7e-ae42-886a5e23b9ba___RS_HL 6944,11.3075849232201
45769aa9-0e1f-459b-90a3-3aba7cd316c2___RS_HL 4282,10.4511689230472
4581fc46-8555-41c6-a4a9-78f40ef75892___RS_HL 6557,11.4699536335675
458834d6-e338-49fc-80d3-230ed6168411___RS_HL 5140,12.1881204056447
459dcdba-1f87-4c2e-8a01-b0a9785bf284___RS_HL 5657 1,14.3814335503742
45a47eaa-ad24-4f89-8471-d6a0d804c10f___RS_HL 5157,10.7863473505563
45b07800-300f-4990-8c81-0b2751aec254___RS_HL 5287,10.3527629700836
45b0bcf9-1f53-4414-9cb2-d54c519cabe3___RS_HL 5902,12.0707096252086
45b64ab6-04e1-4310-87ae-547b699e6eea___RS_HL 4108,12.3012737444293
45bd131e-86fb-4509-b339-262a3fbd3e83___RS_HL 6630,14.0601419708233
45bd398d-9306-4306-b2e8-9669c73a1c95___RS_HL 6323,14.7786927431806
45be688a-32b7-4654-a995-67b46b7dc97b___RS_HL 4784,10.2905704829753
45d70bf0-0432-487e-91f7-1ccb5cf0b178___RS_HL 5533,12.2761108711669
45f031a0-c69b-4f20-8f81-2717558b41f8___RS_HL 3633,12.202809553569
46201317-b82c-478e-8ac1-73ad0fee0da9___RS_HL 7247,13.1308876464732
462203ea-021f-4d85-bb46-e4022c776a74___RS_HL 4505,10.3716126754347
462fba09-1ff4-4b6b-a06f-cc97eb09eeaa___RS_HL 3263,14.7317878769344
46372ce3-f43e-4c59-9815-ccd0700d88b8___RS_HL 3936,14.0485185921654
46455438-2766-45bb-bce8-d0f520bc568b___RS_HL 5649 1,11.4111293730923
466c5bd0-0d62-48b4-b3d5-ac73d6597ba7___RS_HL 4303,14.1817078719854
46729b4d-4eff-4681-813f-829e73957ea6___RS_HL 5657,11.1160091102785
468042db-a8e7-4b98-829b-4022f7c633c8___RS_HL 5721,10.7426504728623
4699cd5f-f2dc-46e0-9b40-f855a43f491c___RS_HL 6753,12.027612027612
469e245e-ef67-4f21-b670-39bcb191153f___RS_HL 5647,11.4481493162075
46b609ef-1c1b-4844-8981-ae96fdaddf5a___RS_HL 4490,12.9436997319035
46baeb8f-da4c-484f-a36b-77b8da9103ff___RS_HL 3656,13.0633902908942
46c8304f-c42e-4b51-ba16-7c4ef383594f___RS_HL 6570,11.5433803969716
46ce301d-f970-4142-9240-0139415bab76___RS_HL 4678,12.4089149059423
46d31aee-ecf5-49fa-af21-08c402906fc1___RS_HL 6030,12.3042984729391
46e807dc-8100-4cde-bb52-33bec2f8d477___RS_HL 3264,13.6559105533081
46ea8a60-0316-4472-8255-147e600597da___RS_HL 6774,13.0567448021383
47050283-ffbc-44a5-9b21-2c35121ebf6d___RS_HL 4055,10.7419712070875
47100d00-3f93-4b8a-9d8f-efebda2f18b4___RS_HL 4475,14.7701231738757
471e7554-a87e-4b25-aad1-bf8adb50187a___RS_HL 4443,10.307348590061
472208bf-7a61-4061-b7cb-987bfbde6f3f___RS_HL 3693,11.7387694333896
47505f4a-51da-450d-898b-c803462bb7f7___RS_HL 5356,10.9401810543755
475e623e-63b1-4f53-8cc2-b5a7feb9a7d0___RS_HL 6797,13.8965164486082
476406a5-3b15-40ac-97ae-05ebe19c9864___RS_HL 4367,14.2245557350565
477d1d19-3148-4166-b1b7-67ac1ad5aa2c___RS_HL 6372,12.0576567045755
478ae6e3-14c1-4222-be32-f62c1c4e6d6c___RS_HL 6903,10.4172392941565
47a83061-5d24-4465-80b5-cbd2a7ee1381___RS_HL 4641,10.6032862130423
47af331e-6036-49ce-b38c-1f972dd0fe17___RS_HL 3469,10.4815952843795
47bbc4a0-8f50-4a88-8962-48acfb9b1d50___RS_HL 2857,11.3790504898267
47bbf3ea-5a6f-468e-9412-49c99b41f93b___RS_HL 5571 1,11.3608600048864
47c5bfac-7191-40b5-9c87-394f2cd25a6e___RS_HL 5253,12.2702991452991
47d66dd9-9b4c-4e04-8cdf-2f0977e609b6___RS_HL 2714,12.8128925518551
47f47e3b-1e88-408a-98a7-51f499ad3353___RS_HL 5890,11.1108211097771
4811078e-bb90-4b9b-b2d0-685f113907f9___RS_HL 5531 1,12.2917102419299
