Filename,def_20_25_percent
55a51479-8ae8-42ee-af7d-15ba3e2d7f0e___RS_HL 5263,24.5429806307027
55ab5b04-e7b7-424c-a6e0-1b633a009e00___RS_HL 6654,24.4495044893523
55b23292-71fe-40ab-9912-ec9c90cf2d76___RS_HL 6758,21.922907381104
55bfb5f1-97da-41b6-95cc-12f6375c7c3c___RS_HL 5726 1,22.6299051173549
55d0c256-8b4f-4dad-b626-8db76b445476___RS_HL 3216,23.2613975822887
55da45b5-d735-4af2-a8cb-dd57d22d8828___RS_HL 4474,21.1645101663586
55ed6b1f-9baf-45d9-b4b4-4f19c7dc271a___RS_HL 7312,20.2806301870868
55f2bf22-484c-4deb-8dd7-7c6544c0fa67___RS_HL 5932,24.6963663514186
5602bdc8-1a9e-497c-a94c-6aeff34e7a67___RS_HL 7237,22.2322232223222
5607d865-2e2a-46d5-a73f-e79b5aee0d35___RS_HL 7219,22.0612868262883
560f7b32-985a-4e28-b84a-0b96aedc3a76___RS_HL 6047,21.0926506529736
5615cacb-34a0-4000-a5f4-8b9a096b54c2___RS_HL 4235,23.7879200314551
561d3eaf-4ff0-4580-9958-55494bf3a88b___RS_HL 6420,23.3137305037075
5626c484-a9a5-451f-9e60-79a24d96a1c9___RS_HL 5159,24.6014774494557
563ec871-3c87-4bcc-a6c7-2ed5ec2f9da5___RS_HL 6269,20.120873030535
56486310-1cd5-4fb4-9fb8-01f60417f64f___RS_HL 6258,20.8569200191209
5650269c-98e4-4bef-bcc3-97f201fb918b___RS_HL 3776,20.5630194991897
5654e1b2-949b-4eb5-acff-ec3da69ceb65___RS_HL 7097,22.4990892531876
56587d1c-0ace-4997-a629-1f649b70ee22___RS_HL 7224,21.8283313670762
56631f0d-8224-4a16-a261-8f3067b61f3b___RS_HL 7331,23.4366197183099
566dfc48-2421-48bb-81c8-ea414eafb423___RS_HL 6801,22.5605908336644
56750bba-c45d-46de-9afc-c175888274f0___RS_HL 5522 1,23.9470441404152
56778478-41a1-41d3-8fff-828c5055b0dd___RS_HL 5680 1,20.0854923630298
56850055-0190-47e7-a680-df012d9d1828___RS_HL 5570 1,22.8658928893121
56943b4a-17b1-405e-844f-2242848026f9___RS_HL 4318,24.3237794428951
569fe2fb-04d7-4c82-ace9-7ef591e9fc74___RS_HL 5699,23.3396293838379
56a8722c-1acf-4f63-ba8c-66df35f47791___RS_HL 6311,20.6923332963497
56ad27f3-7d42-455a-8c57-5b53f94b4105___RS_HL 5778 1,23.0764894876275
56b61490-23dd-49af-848f-c6fc73f5bc2a___RS_HL 7172,21.8867527549115
56ce6106-6204-492f-a761-58f9110929bb___RS_HL 3210,23.1769235061095
56d484b9-e5c9-4dca-b915-316910a147d3___RS_HL 6933,22.857214693385
57088100-6142-4b2a-afa9-c1f864c13440___RS_HL 6987,21.0071175202281
571ae3d9-0c36-4181-846c-2a670f15b5c6___RS_HL 5710 1,20.5403175912559
5735f9f8-b5a4-42b4-b093-1e323323dfa2___RS_HL 3224,22.987436016752
5739cb3b-64c4-4538-b5d9-d2db0b6e3f92___RS_HL 5962,22.3643073740627
573bc5a7-3ad3-4aaf-bad1-e8a66fd8739f___RS_HL 4328,22.0687199572726
57514404-e4ab-4be8-9d20-5ecab65209b0___RS_HL 7367,23.0222905457341
5755b898-21db-4c7f-8d5a-3401e8478192___RS_HL 4530,20.2380533154911
576c0215-7a37-4b83-b238-39292ba0bb1a___RS_HL 4519,21.3309054792253
578f7dd6-55ae-4fb3-8f79-3ee460250ea7___RS_HL 2784,22.4511545293073
57a01f63-5550-4d78-94dd-09417e3d311c___RS_HL 5981,22.2078374744809
57afa416-2cfd-49d0-9674-e59b7955648c___RS_HL 3367,21.9944465393713
57bac195-757a-4570-91fd-0da80dedc800___RS_HL 6641,23.6378652262226
57be3609-a36a-4a68-a37e-d12588cb12d5___RS_HL 5097,21.9707324917585
57c18b39-2a33-471f-91eb-a9ba4ddabc7b___RS_HL 6167,20.9116456544719
57c5f95c-c6ab-41d7-8c11-ccb776d0e060___RS_HL 4039,22.3945001097053
57d28935-9160-4428-b34f-ec0e6e1ee522___RS_HL 2844,21.8772317633056
57d7c581-b171-46b3-b608-979da091db1f___RS_HL 2768,20.0840836864407
57dcbb70-369a-4d55-b518-efc9d1aa271c___RS_HL 4210,21.7232375979112
57ecef3d-5084-493f-8844-ec088439472b___RS_HL 5145,21.0905256815786
581416a4-377d-4f4a-9c6b-d440f8f23ef2___RS_HL 3562,22.2281608171507
58340050-1669-4284-ab1a-dd8f77383d25___RS_HL 5211,20.1501038665148
5837cf55-8344-4a66-b28b-b1fcbbc930b2___RS_HL 5691,21.7102759276879
583f7f15-f9a5-480f-9f89-bb61647a7542___RS_HL 4867,24.4918810436052
585facc0-9082-4495-9c3f-ac4c77c12ad2___RS_HL 6742,23.6736994290475
586774b3-99fa-45ea-94c9-67850918cd1f___RS_HL 7467,20.5381705639615
58818716-5cae-4693-b431-1f5c01f52e5b___RS_HL 4772,24.3945753955441
588956bb-716d-41f8-9ec2-8878e7e96ca6___RS_HL 4705,20.9324191968658
589d0c8e-0c64-4bcc-a21f-83fdf9206d37___RS_HL 2904,20.1123508645347
58a9a199-9edc-4383-bb5a-9fae0565873e___RS_HL 2987,23.3501192684866
58b16e5f-9062-4bb7-a245-ad3b86176c4d___RS_HL 3205,22.4617298642289
58bf438b-6781-4482-bb5a-63b8798120a8___RS_HL 7496,20.1338667487306
58e625c0-3393-41b7-aedb-b9d46bb9e1f6___RS_HL 6976,20.38434474559
58eb55be-90db-404d-9c08-37abbf5b8fe4___RS_HL 7206,24.1029191184954
58ed8a70-c3bb-46ab-b13b-a9c0f50a23e3___RS_HL 4618,21.5960963324414
58f3a70e-e0d5-4bcc-8067-ddba5d6b9672___RS_HL 6532,22.99865617201
59059c86-a7da-49ed-9934-87c6a5a80dcf___RS_HL 5754,20.3938534984335
5905fa09-e236-4d87-a435-f8806acf8bdd___RS_HL 3726,21.8062027960791
5913c19a-1c53-4db8-a4bc-47bb13053965___RS_HL 4733,20.2188058178107
5913fcc0-0eab-4e0d-9b72-36f134243f1a___RS_HL 7174,21.4215949601992
5917a323-330a-40d5-8f3a-74780b40e62b___RS_HL 5579,22.2651010659576
5924cb13-ff43-4537-82e8-eeca9943e54c___RS_HL 5514,20.2080199201121
59310dd4-9969-4e9e-aa34-b0e9a239e34a___RS_HL 5706 1,24.4101318528799
5952be01-e373-4bac-8736-33a0ccafb1a9___RS_HL 4653,24.4606114458668
59757569-2abb-44b0-b4e8-884888201910___RS_HL 5384,23.5673330234
5977f9eb-f852-4876-93fa-f522211f92a0___RS_HL 6564,23.5946121780198
59819ae1-0210-4fa2-80d9-cce8cde1242a___RS_HL 7396,23.1341218786747
598d1264-48e3-4965-aef8-ae83fbd85d5f___RS_HL 5047,20.164361046432
59924e08-eb7a-416c-b2cc-329af2d33301___RS_HL 7111,22.908790799212
599fb31e-21df-4199-9cc9-aef2d8b72af0___RS_HL 4290,24.3896737133888
59bc4330-8186-401b-9f9e-d544f0ba5006___RS_HL 3455,21.55069302751
59c19441-ceec-4027-b73f-8e2612d3e80c___RS_HL 6694,23.5818841155139
59c35bba-a909-403d-8243-d81ae24369c2___RS_HL 5065,21.0832616890417
