Filename,def_1_5_percent
33593194-35ad-45d1-bc89-d56a6b1151b1___RS_HL 3896,2.02216382954416
3372fba4-77aa-447b-937a-e7b778b8e7a0___RS_HL 7258,4.10928164707862
33756bc0-8988-4a8e-b30c-17e18143d613___RS_HL 4496,2.76663273249895
339b771c-6d53-4bb2-bcc6-06e376a9e2d6___RS_HL 5241,2.18388695173426
33ce5f19-e160-476d-a1bf-704e3eb117d9___RS_HL 5195,3.59545065427418
33d2bd76-4d88-42f5-bb24-7ed46bd5d1b3___RS_HL 3920,3.3292672041891
33d66ca5-e1e4-4a70-94a9-39f656df0688___RS_HL 5917,4.17951631228697
33daa8f0-0d66-42d8-8165-9019240aa382___RS_HL 2981,1.82029060214569
33e8f0ce-db42-4734-992b-3e69baead37b___RS_HL 3837,3.81908633137172
33f9ce54-6c8b-49ef-a77f-33374bc8e76f___RS_HL 3442,2.390524242506
340046c3-ce86-4802-8e6d-4faf88d0d77b___RS_HL 4050,4.66080843585237
34009746-ae4b-476c-af07-042812984783___RS_HL 4804,2.84577723378213
341eeb10-3f40-4eba-bb24-3f2debbc62e5___RS_HL 5744,3.01879043022898
342be7c2-2c5d-4dcb-8723-e6328256e02f___RS_HL 2996,1.50011539349181
3433fd01-b691-4c26-bba7-c60101b9c294___RS_HL 7193,3.3518756240194
343541d8-ddfc-4200-b280-b4aa5ba67c9a___RS_HL 6468,3.69106538160979
3443dedc-e454-4010-8fdc-e3899148b202___RS_HL 5885,2.22736625514403
345e8571-d9f1-4654-965d-be2d3052e643___RS_HL 2997,2.70071592942981
348b7a27-4f5f-4153-96e5-086fa43f0ae3___RS_HL 4041,4.71079981924989
348fcfad-0361-4edd-829c-cb452032e80d___RS_HL 5298,1.62590327959978
3490c678-d681-4092-bc36-18d2887e1cc1___RS_HL 6618,4.80467454262458
349ebb9f-7dd2-424c-baf5-f5ca2d91d3d7___RS_HL 5066,3.17411574216242
34a2004e-00b9-45f6-b80f-e308862537f1___RS_HL 4644,1.17774959231745
34a470b3-d98f-4209-a0ce-c2e16505df41___RS_HL 4690,1.32730623056547
34a9d783-bd12-4679-ae57-52bec4cf9f6c___RS_HL 5229,2.81391590047958
34cecd96-6e87-4f37-96bf-9c80f76d2807___RS_HL 4414,3.27578864611655
34db695f-f419-48e3-90fe-2c3de96a11e1___RS_HL 5877,4.97945972861944
34dd4335-18a9-4e37-b5b1-8555d733a904___RS_HL 6781,2.02179072893134
34ef9382-3761-4aa1-8427-4a7878b19353___RS_HL 4120,2.42269437671737
