Filename,def_5_10_percent
3c5802ff-8ef4-4b6f-90d8-043308cd2aa4___RS_HL 3989,8.48132719432873
3c5946d8-e66b-4c59-9de9-16b71ec15c70___RS_HL 5871,9.69006333714048
3c5b981b-b468-4375-b8b1-3a800211eaa4___RS_HL 7529,6.84550763561413
3c7309dc-3589-4f00-ae51-3e340b1018c7___RS_HL 2724,8.86776145203111
3c845900-ab47-4ee0-81d0-796ab7c42735___RS_HL 6810,7.76150903574726
3c95e0b6-7e5d-4a67-a023-3142b9100d21___RS_HL 6479,9.07509695616406
3c981e22-d41a-450f-8dd0-85ffb32c0c89___RS_HL 4360,5.56298135064604
3c986940-cd4c-4b1f-9e20-57f5c809172e___RS_HL 6780,8.07778013582343
3ca8e472-a625-40c4-92ba-a036464df31e___RS_HL 2979,6.74408987524984
3cb23058-8b10-4718-a441-8c5d5433538e___RS_HL 5025,6.02889885401096
3cb41f89-4e40-4fbd-9715-ce1bf3b1795b___RS_HL 4721,9.64780330930028
3cc40897-d8c3-4456-9303-ea62cc31db3d___RS_HL 3237,9.57471397203282
3cd4afc5-b3a3-4164-b38a-44848f54761b___RS_HL 5063,7.03877262806522
3ce813a2-6087-451d-8b8e-e7826799ba6b___RS_HL 5939,5.21187871859492
3cfa59e5-7f1e-430c-afa3-a2a6438c8a19___RS_HL 6338,8.22829386763813
3d1cada9-8894-4eee-90c8-fc87eceb4ade___RS_HL 6058,7.91163141993958
3d1e5ae9-68b6-4e16-a050-d55e50b54001___RS_HL 5876,9.39232645819472
3d4152a1-02d5-43dc-8ce2-2dbbf192ce5b___RS_HL 5732,8.04003206703044
3d628532-c849-43b0-b0fa-334f60843d69___RS_HL 5212,7.9248486638122
3d6cdde9-1708-49bc-86d1-9ded722bf89a___RS_HL 6389,5.69153069153069
3d6d4e5f-ea9c-47c3-b6af-222fdef77f25___RS_HL 3036,7.70503154331436
3d6f5842-4a38-49a0-82e4-e79315ddb7da___RS_HL 5221,5.77435593722239
3d713c06-1c1f-4992-aba7-ebc3ea3adae4___RS_HL 6804,8.64869085419812
3d769359-e6aa-4e0d-bc98-4b9be5ffab55___RS_HL 4708,8.30177687154093
3d82730d-c84e-4ae9-b745-df4ca512641d___RS_HL 7275,5.23903289325027
3d855eac-e544-429f-82e9-beea5b13bf63___RS_HL 2730,8.74754930227194
3d8aa856-d36a-43c5-9a28-8405c41049d5___RS_HL 7133,9.05098865803473
3da07df4-795e-4f30-8761-ed067f47d14b___RS_HL 4619,8.80330908572244
3da15475-db99-451f-b61f-1631c8699e60___RS_HL 5306,6.13652868554829
3da1f08a-c738-4ab9-9f36-4e954b1e1904___RS_HL 3019,6.38653001464129
3da8af0c-b119-48d4-bc72-40059c8b3cf5___RS_HL 6310,9.91485991485992
3dd8ee45-ca1e-4b5d-bed7-369da8f2e1e5___RS_HL 5807,5.57980867864214
