Filename,def_5_10_percent
107bfa79-3b21-4e4b-9f83-864f7d27a050___RS_HL 6888,5.71310539233555
108062b3-f3a4-4dbc-9c94-c15a8e1b05d8___RS_HL 6937,9.42475176124702
108a12eb-7e09-4455-bb2a-47483c623ae4___RS_HL 6503,7.49006998297711
109651a0-735a-4653-b49c-a81052999874___RS_HL 6334,6.72543014367172
10ba57c4-6a29-4e99-a7b6-3eba0bfa1d12___RS_HL 3574,5.45849551914547
110027b0-d65a-49c1-af3b-a8315774e66a___RS_HL 4319,7.60540093689722
11026da5-eb90-4b2a-99c2-50d5513919e4___RS_HL 6650,5.66418060874824
110d4e89-0958-4dd2-98e1-2e2df4df05c0___RS_HL 6960,6.43546825940178
110f2321-ebf5-43f4-aa43-36482e213c06___RS_HL 5878,7.572820620285
112c57d2-cb5b-44d4-b7c4-3ccf277e884b___RS_HL 3719,5.33494998484389
114e4945-280e-4acd-821c-73d01552fbf7___RS_HL 7077,6.49171636845593
116ad269-412e-45c7-98d4-c309c2f91c1a___RS_HL 5934,6.90888245891794
116ed6ad-4391-4b69-9994-0a19e6097f6b___RS_HL 5733,8.08473423379652
1179e1f4-8626-4f22-af3c-f699b166f858___RS_HL 5046,9.11223385059545
11a11211-48a1-4e02-9f5d-29f3a0cd9139___RS_HL 3365,8.00802522212668
11adb706-e9c1-4137-98eb-6446912cdbd0___RS_HL 4336,6.15648127201629
11ae9b43-83c6-49e5-af06-98f0e8596803___RS_HL 4518,8.15686538980307
