Filename,def_15_20_percent
22042c26-c990-4d44-b708-ac2863f0b74c___RS_HL 3176,17.2267311345191
2215f81e-be9f-403e-a25c-23cc34c3db8b___RS_HL 2933,18.8169497543943
2217d8a9-632c-43a3-aa37-ddf14c43be6f___RS_HL 5150,18.4513045724619
22341bb8-d30e-4d2b-9f71-cc9e4f9b2845___RS_HL 6386,16.6466684624238
22346d7b-8fec-4770-90dc-ddc54ac9fe8c___RS_HL 5303,16.8515165233137
2269ed2b-8cf2-4bc7-87c2-aa02a4b22632___RS_HL 5635 1,17.0454846135528
227f5a10-4520-433f-83b8-cb23b7f29e59___RS_HL 6872,16.7839949681883
228550a8-b0bd-412b-800a-7ec9a742d2a8___RS_HL 6727,19.6166995233698
22a724ef-d877-4517-978a-5bfe9f648a32___RS_HL 6664,16.6014615782092
22ab84cc-4748-4c97-8646-4091b087976c___RS_HL 5599 1,19.9146393512591
22bd60fd-f49f-4c23-95f6-ed8149d5f0ab___RS_HL 3130,16.2171223065435
22c1ece5-dd6b-4c05-8955-d7d5ab67eab6___RS_HL 5029,19.6959056113491
22c48c7b-8895-4ed3-b14d-fae43f3fc442___RS_HL 5447,17.4126672161288
22ddbc54-2ed0-4f3d-8015-9d44e9b809ba___RS_HL 3686,19.8853534424621
22f266ac-fd85-4ad6-bd21-c9946a81d3b1___RS_HL 5215,18.7219089646155
22f2861a-a87e-49fc-846e-ffbeb867255c___RS_HL 5619,16.556617719523
22f66c7b-ba7e-4c19-b676-268f0201b49c___RS_HL 6176,19.7893844087921
