Filename,def_20_25_percent
29e65976-07a1-49d8-9ade-0f6435ce9ce8___RS_HL 5566 1,24.5354665586553
29edb9c9-c0c3-42c9-b986-2aadecf51cd6___RS_HL 4821,24.1508132651302
2a095532-18ac-4395-a9f4-b93bd9234793___RS_HL 7386,20.6051937603361
2a0c9fc5-1280-400a-b146-0885948acefe___RS_HL 5406,21.425370905108
2a0cc5c5-5844-4c97-85aa-e7eb72fa6b0b___RS_HL 3792,23.5598278734037
2a0dec0a-1c4b-415e-b668-5d5e9e7c4a4c___RS_HL 3879,21.1532955391399
2a1dacf4-9ab3-436a-8150-283e377cb42b___RS_HL 3436,24.5447044262392
2a42ca2b-a554-4a0f-876d-2449c11cc18c___RS_HL 3281,24.0170819510129
2a578acf-c251-4d9b-b776-6b0783ac6401___RS_HL 4133,21.5052256997955
2a682cfa-1fc4-4bae-8d2b-2f315ec33eda___RS_HL 7359,20.2591321638177
2a717d99-b66d-4681-b642-d6cb6fa23775___RS_HL 4081,20.5670086410563
2a82ab52-ac4f-42d7-97fc-fbefb47b70e2___RS_HL 4061,24.8413957176844
2a8c88c3-008c-4928-a925-9f3813cd85bb___RS_HL 7120,24.9853587115666
2a919521-d3d8-4a55-8a72-49ef4226fdd0___RS_HL 7524,24.8761915667134
2a958f0b-6725-4d6e-b76c-d407def6a648___RS_HL 4071,21.1784441182638
2a9719c8-df94-4f53-b7ad-ca66c99ceaed___RS_HL 6185,21.9595998780792
2b05349b-e677-4184-9adf-136139174877___RS_HL 3736,20.768551836513
