Filename,def_25_30_percent
322876d6-8504-4753-ba6d-e3b21443ba57___RS_HL 3801,26.3727121464226
3230336f-781e-4c84-9b66-6dec54dbb148___RS_HL 5483,27.8274811608145
32530293-f11e-42af-90ab-aad356d374f9___RS_HL 7214,29.3831672585595
3256eb2c-061d-48b8-b7df-5939eff8a590___RS_HL 3926,29.8653058390613
3261182d-cd5c-4d96-9a66-be95473faa8d___RS_HL 4450,29.340004497414
326965ac-9077-4a45-b40e-4824bd8fec1f___RS_HL 5697,26.8221500993786
32760540-41c8-43cf-ba5b-e74ba18048e5___RS_HL 2856,27.9129545786476
327a6ef5-ed9c-4987-a209-450af4d8e4a3___RS_HL 7406,25.7708728652751
327c1e8b-0aec-4e49-b66b-8e53971506c0___RS_HL 6868,25.6387127583371
32bdb187-2b12-4942-8a43-ba9161e6a583___RS_HL 6073,28.694274722788
32d01ba3-dafc-484a-a195-d510dbf92987___RS_HL 4760,27.8161567742845
32d1963d-7e92-4e83-95ba-0fa584782b02___RS_HL 5267,27.5025310048089
32d38c56-b411-4b3b-abea-ddb1f704409f___RS_HL 4477,26.854844254968
32eac54e-f4ea-45f3-a6b0-d081f809e79a___RS_HL 6951,25.3242805026348
32fba72a-e941-4eea-b038-fe06dd732341___RS_HL 6164,29.7872864854206
330ecfac-c65e-4897-9202-40e2615015d7___RS_HL 5642 1,27.5319002184159
3358c45a-9a00-4fb6-83d7-f6b4cf202b28___RS_HL 7364,29.1053386008461
