Filename,def_1_5_percent
a1115090-23ba-42c7-95a8-b53bed5256e3___RS_HL 5542,3.83544771523587
a120db53-30b2-4e03-98fb-653f9cdea119___RS_HL 5633 1,4.25024149099381
a129df87-fbea-4e48-80b7-f2feadd5ab7a___RS_HL 3720,3.17536211503305
a152d5ee-1a63-4280-a4c8-c6844ddb9acf___RS_HL 5779,4.5387881126978
a154d762-7972-42c7-b54e-57984ff4949d___RS_HL 6763,1.59411719332528
a166cf31-ab22-4fa7-ad98-a4be43dd8226___RS_HL 3959,1.29577295412182
a16bd409-975f-4c72-96df-d008778c5311___RS_HL 6104,3.7085866354159
a16cdfbc-0134-4351-9bdb-5cc93d1b71e2___RS_HL 5912,1.04857638534544
a189913d-1d95-4615-a0a0-927398b70c31___RS_HL 5616 1,3.31507127276417
a18b0cd5-9378-461f-9c70-16ec02124585___RS_HL 4175,3.02276402537629
a18b5ce9-a9a1-446d-beb6-e9e079b50e4a___RS_HL 6867,3.28146891822137
a18bfa38-a98e-4eae-9696-4f357f2bd750___RS_HL 4425,4.47505060283376
a1997cb3-3465-4335-9726-0a16e71d1972___RS_HL 4241,4.90263459335624
a19c094b-6696-4bb5-8169-783fdaf3fa8e___RS_HL 4478,3.73606507984333
a19de63f-d409-44d7-a608-a0e8f74d83b1___RS_HL 5718,3.21635131244929
a1a5e8f8-d66f-424d-b9ec-6376e7713466___RS_HL 4260,4.30856961824806
a1a8725a-7c79-4172-aad7-910bc738ba7e___RS_HL 3627,2.91366801666618
