Filename,def_25_30_percent
cb5a7b17-53a2-47c6-9316-749c2d45aef1___RS_HL 7354,25.3514899637457
cb5b539c-e94a-4c71-9a95-209a576d6391___RS_HL 5808,26.9145239749826
cb5d62e5-d4d0-4fed-847b-f4755cb34df7___RS_HL 4129,26.6088401807511
cb793d21-b35f-43b0-b3ea-938b1c133f43___RS_HL 5726,25.5604589585172
cb8db48d-0eca-41de-b3d9-b9ced98ce9b8___RS_HL 6136,26.5044547491273
cb9026e4-92ac-4704-9a73-8233ebe7bb3f___RS_HL 6129,26.6387502013207
cb93e25c-8c71-40f7-b317-48da0569f437___RS_HL 3135,26.6955076630879
cb9db845-5c66-4ace-a165-35e7e10ed2a7___RS_HL 5233,25.3580581938791
cb9f5698-d29a-4ab9-84f8-0d4b37598d72___RS_HL 4858,28.7869757520625
cbbc3803-175d-40e4-b3bd-9d10faa36b15___RS_HL 4971,29.417993032311
cbc801ac-3bfb-48d4-a702-dc8e6f6ab656___RS_HL 4681,27.1525654094461
cbcab643-ba16-48bd-9cb8-1a36b1125b13___RS_HL 5904,28.4986759014056
cbe4eac0-dd7f-4a84-9fde-ad432fcde88a___RS_HL 5689 1,27.8266218952657
cbe54b9a-c447-4e82-bfe9-1ac400949247___RS_HL 5521,27.2628414251903
cbe7cce9-9233-4ae5-a7a9-a738a546eafd___RS_HL 6150,25.7596653335172
cbfc0318-232a-4321-88c9-1551d118d441___RS_HL 3339,27.8078615287918
cc009e7d-ab1c-4b9f-b52b-ebf77070b9e6___RS_HL 3350,27.5479819570152
