Filename,def_5_10_percent
a96cd6ee-0449-46d7-85d3-772c8b5789d6___RS_HL 4581,5.03119768680566
a97220b1-63db-46bd-9acf-11c7ba9e7dbd___RS_HL 5435,5.94199571472299
a972381d-3396-4e61-8de0-33f04da0ac80___RS_HL 3570,7.59837177747626
a99084dd-d6e8-4701-8303-d9a1c9d941f4___RS_HL 6340,5.55945810336177
a9980c3a-0aac-43ac-bdf5-805fa0b204b6___RS_HL 4157,5.83406113537118
a9a66812-59fb-4338-9875-960e92d11780___RS_HL 6172,7.93868394815553
a9e04592-d149-4487-b315-2a61df9a2e4d___RS_HL 3432,6.83288788859193
aa00102d-052e-46a6-a5b6-eb0023620c04___RS_HL 5193,9.42368100519264
aa0b5f1c-fd0b-43e2-b984-ffab983bd685___RS_HL 6088,5.70730566312342
aa293d7a-25ba-4d9b-bee0-562c6c7910ec___RS_HL 6229,7.90997511875141
aa30d425-d395-4e57-b2e2-120e2628e6bc___RS_HL 7235,6.20918474826206
aa3d73be-3369-47ca-a33e-bac85c9ca0ed___RS_HL 7116,5.167284158527
aa3f0183-850e-4813-83c3-a027d1bd1661___RS_HL 7548,8.73678565956795
aa41bf8a-dd9d-42bb-ae62-fff4c02523dc___RS_HL 7306,6.83467219486914
aa4e699f-3ab1-4382-83ac-99856a8f1979___RS_HL 7248,6.24518118735544
aa6091d2-ffbe-4788-a935-1def891b24a0___RS_HL 4861,8.79518759265595
aa6203f5-ff80-455a-9272-15be7245d872___RS_HL 6472,9.72323190362447
