Filename,def_15_20_percent
badcf57e-def1-4211-b267-94b4008a5fa0___RS_HL 5087,19.4134983790156
bae32d39-98e3-4359-90ed-6f7acbc185d5___RS_HL 3047,16.5200329134755
baeb603a-d572-4eea-b078-f5495e6cec80___RS_HL 3806,16.3138198342689
bafcfbb4-e59e-40b5-8040-dcd28adee84a___RS_HL 3154,16.0569662349857
bb171f67-77ec-4025-9ff3-ea5b66be396b___RS_HL 6945,19.0067370178263
bb1b72eb-7275-4f5a-bccd-921d44fd812d___RS_HL 4024,19.6654694177175
bb1dd7c7-47c8-405b-b014-07852893bdd3___RS_HL 5623 1,17.5266925357306
bb1ee570-9df8-453c-aba5-dbd5eb5c7613___RS_HL 6576,15.7185080241335
bb20426b-8092-41cc-97e2-e477b50f10e6___RS_HL 6267,18.6428976502207
bb2a83f9-0716-4b93-ae0f-d0616ebdebad___RS_HL 3466,19.3158176306247
bb355369-79dd-4b5f-8b50-92c3fa942bc7___RS_HL 6084,15.2517341687178
bb4b6e6d-80f9-4faa-9d83-68e98b63cd69___RS_HL 5682 1,17.4269441635173
bb556590-e689-4e56-a86c-36c42be7921a___RS_HL 5658,16.4402206936781
bb5bca01-7a42-475f-bf7c-f06d6a6a7d7b___RS_HL 3516,15.6856943024695
bb6f1a0a-17bc-4efb-a72e-54dda63f9029___RS_HL 2817,19.2551892551893
bb7287ae-00ea-4a9e-9bca-ffc3f92e25a8___RS_HL 5916,16.0847573479152
bb73c0f3-c62a-4264-8fb1-b930cce6b12c___RS_HL 5636,18.7390186142446
