Filename,def_5_10_percent
a1d5f1d8-4147-4e92-9841-b07de9c37cce___RS_HL 5753,6.0680533523984
a1f711f9-3b4d-44b6-abb9-351917e5de45___RS_HL 5910,7.34021346925387
a2079c6c-cb51-4aad-be86-127b1e267eb5___RS_HL 6452,7.29162588576127
a20b96dd-32bd-4daa-9758-3439958b1243___RS_HL 4631,8.04184928601725
a21acb7a-d58f-445b-99e7-a013ade1be88___RS_HL 3687,9.5541203502453
a223bf19-7f95-4469-a4f3-c3c91d62670c___RS_HL 4038,6.54835773972036
a264b885-c0d1-405c-b5c6-8200fd9a14ed___RS_HL 6279,5.64482089090244
a26620fd-0015-4db1-ad3b-8b959ed73e3b___RS_HL 6216,5.14086787564767
a26c9820-4d40-4c3b-8a11-9c7827e5e58e___RS_HL 5736,5.69858183609448
a2729f43-6442-4009-be46-89e2188b93f9___RS_HL 7395,7.77886342862546
a27454bc-c7da-49ab-83cd-60541320fcc3___RS_HL 4418,5.29290144727774
a2776500-8eff-45ba-b6ae-db5f9a3be88e___RS_HL 6575,6.1912369379043
a2779d86-994c-449a-8811-f9ff26568b4c___RS_HL 4562,8.03821201118981
a28857ad-12e4-4ff7-8041-b00dba31dc57___RS_HL 5584 1,6.74078660457103
a28c35ec-c937-434a-867d-1da53469d58e___RS_HL 5696,9.28698589491943
a292f194-c190-42cc-93b6-074278de1e48___RS_HL 6635,8.60310119695321
a2abe18b-723a-4d5b-ab74-7acd3c8512d0___RS_HL 7195,5.01837676513665
a2b4df6c-d001-4743-aa4f-8ac252e0ace4___RS_HL 6161,5.13555058692007
a2cc5487-faa8-4849-9e18-3c3bed7cf779___RS_HL 2962,9.29445456912262
a2d0a2ac-4d8f-446e-bc53-30ab348aeefe___RS_HL 4110,6.99352750809062
a2da5852-315d-4049-9b9b-57d7bd3dfee7___RS_HL 7285,6.65271966527197
a2ec3c27-ac39-40eb-b64a-02888b8ef88c___RS_HL 3268,5.27481315166241
a2ef0b9f-5703-47d9-baf2-a9c7c838cc4b___RS_HL 4421,8.74596182085169
a301d3ad-f2c6-4333-8f25-2ff8008b0706___RS_HL 5639,8.07191341038342
a30be293-c2cb-4869-a328-97450a75e73a___RS_HL 2736,8.49476809954751
a313b5a4-e068-48c9-a7af-b7d8f4916907___RS_HL 3892,7.42016178811605
a317c320-548b-48f1-881c-f09fbf0149b7___RS_HL 6316,9.96935547647291
a31a592b-027c-4b8f-a48f-9c3c8ffc8a06___RS_HL 6460,5.18155008754953
a32b5d06-e3d0-41a4-99c1-9817e44cad4f___RS_HL 2752,7.68883015718459
a33c6e36-9612-457a-a95b-f62630d644e4___RS_HL 3007,8.17707906875188
a35f35f2-da59-43c9-b9cc-eda033339aaf___RS_HL 5597 1,8.86136381720288
a382f65c-bc40-4723-a553-b5d9c424d268___RS_HL 5276,6.54652963536534
a39f174d-6ff4-4dc4-a1fb-9c4ee0e7a92b___RS_HL 5389,9.70024368045565
a3a32405-c5d8-477f-ad36-e56f5d93b514___RS_HL 5690,5.00497826562083
a3bd3e36-6595-44f2-a6c7-216a528c457c___RS_HL 4711,8.4821056723214
a3c2e7a8-e0b2-47d0-8f31-4e7114c1eac6___RS_HL 3840,8.0518836162597
a3dc30fb-6224-45e9-a31f-92b767761c5e___RS_HL 3109,7.33053508279076
a3e29e38-0581-47c3-a714-6bc6d9ff75f0___RS_HL 5423,8.77094972067039
a3ed1baa-96f7-4a68-80f7-033c0735a92c___RS_HL 4967,6.52607314186032
a3f244f6-33c1-42cd-823e-d51c118f57bb___RS_HL 2834,7.5795754047557
a3f6f5e5-87d5-4b45-bd65-be37ae714648___RS_HL 7370,8.71748878923767
a3ff4b8e-4fca-4423-b392-670673572dcc___RS_HL 6188,6.6717384789174
a4012ceb-cf11-4468-8a77-4f097f68554c___RS_HL 5169,5.45848616205402
a40ccc62-cc92-46ec-b451-4990312b29ac___RS_HL 3923,8.97607869438855
