Filename,def_25_30_percent
c35d199c-19cb-4ab0-b51e-95e7a352ab41___RS_HL 4557,25.6821526965317
c3772ceb-de7c-41b1-acbc-3110f083e56d___RS_HL 5578,28.4695170601211
c37e6cc3-f61a-4d61-a694-5e65ad5d0147___RS_HL 5308,28.903128014331
c3800cf8-453a-48c0-ba00-52b75607258d___RS_HL 5646,29.2827715963279
c38fecd5-0110-4508-a597-28ee4cc79abb___RS_HL 4869,28.7084918853872
c3b0b862-94be-4e41-b018-103ebd22e1c9___RS_HL 5064,28.6678775831934
c3b35006-8b2a-4395-bdbb-8e3d770b5a7b___RS_HL 3008,25.2542513022628
c3cbaac6-5596-4bce-a0ea-ff149ef5bd5c___RS_HL 4636,26.7285445251547
c3d3cd56-7c60-4735-ab2a-be7603bfa169___RS_HL 5925,25.4409393267486
c3d6b1f4-eb3f-406f-bfb6-07920a69a6dc___RS_HL 6701,27.8474333525968
c3d7a9d8-be66-400b-85d9-bd49c28092f9___RS_HL 6691,29.5155235087301
c3e1d866-47c6-4ed3-8c1a-c59328c60ba3___RS_HL 3631,26.3974977043159
c3e40812-76aa-4c76-8aac-3fcacd1d1bbb___RS_HL 3561,27.7699424574072
c3e4790e-6e74-484d-843c-210231c80b86___RS_HL 5304,27.465241838476
c3e56f1d-74e2-49fb-a917-32cbaf7b5a78___RS_HL 3061,28.898227539228
c3ea612d-bfa3-4e63-880a-4aa77f0f703c___RS_HL 2783,29.448838358873
c3fc4f16-7001-4444-a452-64490cdc7e73___RS_HL 5803,27.641454965358
c4042d57-5f0f-4d1e-a26d-31906452ec91___RS_HL 5565,29.9685470549635
c445cf8c-a7a7-4dd8-9a6b-8be767b69155___RS_HL 5036,26.6938110749186
c44a4744-706d-46e6-99cc-7c847e94906e___RS_HL 6975,27.3443937812449
c44c179c-22a3-4849-b58d-99324fbef208___RS_HL 4053,26.8580473415354
c4573e21-30ad-4d70-9c0f-77209c926043___RS_HL 4192,29.9108861059301
c4637201-43b4-4ab5-9bfa-cd9e36a67c62___RS_HL 2952,25.9272793714599
c473dc6e-8c6c-40ed-b956-8d5c79c96116___RS_HL 5679 1,28.8538937359877
c47a78d3-0cac-4beb-985d-4273d85020e3___RS_HL 4442,27.7725941893762
c484bfca-ba76-4c12-adf7-2bf12b9c8dc0___RS_HL 2769,27.5589454254171
c4889e7a-284e-4215-b7f5-e5741d5ae842___RS_HL 7176,27.8841075425668
c497fe1f-78f9-4123-82d7-ae50b5f336c8___RS_HL 5077,28.6463690598642
c4a6d462-3d6a-4d77-a4f6-b52099a44784___RS_HL 3219,26.3538384132617
c4ac992c-9d87-4637-b683-472967805c81___RS_HL 2778,25.8417478802378
c4ad36ca-53ee-4798-b800-35e45c86a845___RS_HL 4047,25.6253423406975
