Filename,def_20_25_percent
bb880e71-85b8-469f-9f19-8ae8685eec31___RS_HL 5218,24.2531190984799
bb8f5169-eb3f-4558-8011-cbd6988cc3f0___RS_HL 3602,21.2071954919809
bb90225e-0bf5-48fd-ba18-38aede28aa9a___RS_HL 4060,22.3054421550034
bbb8e0f1-a7ad-4c17-a9aa-aabe40e75105___RS_HL 5546,23.2244739899316
bbb9dcd1-ead0-4bf8-8da0-cf37fb657705___RS_HL 5564,23.603092279088
bbdbec91-5ce4-406c-832e-a745df5bf541___RS_HL 6770,24.9391088399637
bbdc4df4-9179-4d87-be14-ecd14c0f70d7___RS_HL 4173,20.6483330772776
bc02ecb1-759c-453e-ac62-590da8f3e5ac___RS_HL 5709 1,23.3083257984898
bc08ebe0-9689-4385-9a06-7d9641de5366___RS_HL 6171,20.4871161313096
bc1462a9-c2e3-44d1-8c3d-f2d9edb3ba53___RS_HL 6683,20.9998518006224
bc24154a-5d5c-4fea-82f9-a28a0ba7e58f___RS_HL 5523,21.9729159661297
bc370e85-40b2-46ae-8937-72d6e092f0e5___RS_HL 4937,21.5061527815386
bc43ac1e-c679-42bc-90c7-b1374b73775a___RS_HL 3666,20.5624646693047
bc500437-0faa-4ed8-aaa5-b66a2df81814___RS_HL 3612,21.4619634509137
bc54a45a-9af6-475d-ae41-400f35102cc9___RS_HL 6540,20.5017649427874
bc828d75-b61f-4c4a-b74a-8cca17f2abff___RS_HL 5799,22.8519873442753
bc866a08-4059-44ae-a222-542c94522f88___RS_HL 6977,22.0784323355352
bc8ac615-682a-464a-a729-1d9979544471___RS_HL 6217,21.7021604541835
bc9e03b3-da89-406d-9bfa-443497bbee36___RS_HL 2918,23.7148031312069
bcbdcfcb-496b-4cd9-a38c-aa4b19430025___RS_HL 6651,22.2698698893816
bccdf5f0-6b3f-4bae-b738-d736b3833645___RS_HL 6459,23.0080350257469
bcceb05d-85a7-4e3d-aa18-3a2fe26bd2f3___RS_HL 6548,20.2334310529056
bcf8d93c-53da-47ca-8e37-cba14aaaa477___RS_HL 4407,20.9252040443416
bd196c41-33d0-473d-91c8-a4c2868955c5___RS_HL 6351,22.5385245684984
bd2b1ad0-dbea-4fdf-a278-dcd73db78585___RS_HL 5613,24.1283160473237
bd384051-25d7-47e4-b490-a85401afecea___RS_HL 4434,22.5280326197757
bd52d97b-320c-439c-9b2c-fc44f538bcdf___RS_HL 3482,20.2488079446456
bd57720f-c965-4677-ad7f-672066dc7766___RS_HL 4799,24.0161117475334
bd63ca6d-023e-480e-9e87-5924f7e4e679___RS_HL 4353,21.8325939457202
bd6b281b-11a7-4a04-91b8-aecf20b07fb9___RS_HL 7362,24.9566724436742
bd6cf6c5-2979-4467-87e6-44fd90e48366___RS_HL 3387,20.0583957690613
bd7b6d83-12a6-4418-9ba5-2ce2fb6623be___RS_HL 4449,23.0798572323788
bd8d78a5-1c5e-4fc9-ab3e-b281ab21138d___RS_HL 7404,24.9819624819625
bd951ac9-d016-4432-a69d-127456e3c362___RS_HL 5818,20.6836950259266
bd968a50-745e-47c1-84fe-ddb2b2722214___RS_HL 7025,23.4121104661048
bd99e361-f8fe-4fdd-b07d-8e17a501f710___RS_HL 3510,20.7603552751722
bdab80f2-b767-4ebb-9080-2f1a6ee7bb74___RS_HL 7366,22.5618685019769
bdb5e498-c833-4cf2-bf1a-405972e88382___RS_HL 5751,23.6284901432564
bdd82e4f-9963-4523-8062-0e2b4e4f172f___RS_HL 6320,22.8816676885346
bdd9ed43-8f75-43f3-a3d8-85c10e9ef64d___RS_HL 4684,23.0658390600754
bdde17bd-f0cc-4513-b98e-41b9b88935bf___RS_HL 5172,22.3848396501458
bdecc8d1-2f11-4fd4-af71-c8e9097ad448___RS_HL 5377,24.7370013107922
bdfb008c-9e8a-40fe-8e8d-e755e8a57e29___RS_HL 5678 1,24.7946477464822
be033c46-c6d3-4dfa-96e5-eb7d4cf1e3c8___RS_HL 5327,24.6050811676494
be034e73-f3f4-4d08-9a73-b7133e86bf27___RS_HL 7160,21.930679461229
be054827-d4a8-404e-a5d8-8ef3d7c62c15___RS_HL 3232,21.3579823549584
be0ef65b-7fb9-4840-a805-6581cc0c67f1___RS_HL 3430,23.2223335002504
be1d145a-df6c-4a94-9329-2e984f11de32___RS_HL 3192,24.3516105361706
be29f0ce-6988-41fe-a3cb-800ca2523cb2___RS_HL 5664 1,24.8891823068943
be38b988-c458-4508-8bcf-cb394fb87de8___RS_HL 5596 1,23.9789832433968
be4f4236-6b33-494f-b728-e7fd06c9379a___RS_HL 6350,24.549342709454
be5388ae-97bc-4364-a24d-3815f1fa946e___RS_HL 4607,20.9661199153865
be618514-250f-4cea-817c-b0ec422a834e___RS_HL 5801,23.4087658357172
be62b941-0c95-4e51-878c-80f9edeb2f27___RS_HL 6550,22.4064199355895
be69e60a-90b1-4234-9464-877203285b69___RS_HL 4183,20.5408734930924
be6b278a-5900-41a5-af06-4e06b005e7ed___RS_HL 4215,24.3657307415407
be83942e-ce05-42ad-8e87-ff3c85b53f33___RS_HL 5442,21.3074323295679
be8d6640-cdef-495f-902f-f9614d6f02d8___RS_HL 7008,23.6299789819039
be92e0de-bae9-4144-bf55-48e440dd8d80___RS_HL 5034,23.4071011673152
be965e7f-e52e-45c0-afb0-9ecfd3a3e379___RS_HL 5056,20.1107842357743
be968c24-ac7b-4d45-925c-b4776a6adb73___RS_HL 5030,20.4897335371121
bea52d37-34dd-4341-ac2c-dc6610ab4664___RS_HL 3937,20.3530804129134
beccae9f-3e65-4e7b-9eb3-f9584cbdb89d___RS_HL 4627,22.3151525936471
bee17ace-696f-42e9-9f59-b16b13d2e537___RS_HL 3096,21.0110249575963
beeec834-fa7c-48ce-9ea5-f52aca7db915___RS_HL 7190,24.6160929501936
bef9b6da-f474-490d-ab12-34d0e43e2e3f___RS_HL 5335,23.0322417711929
bf2ba7b6-4605-445c-80b3-4aa2879dcdd8___RS_HL 6112,20.9949983003933
bf3a74a4-1f48-4a0c-a1d5-a00d203842ea___RS_HL 5775,21.6555095101477
bf476d8a-b172-4c95-8ac6-d4b494d9003f___RS_HL 3606,23.7848619519194
bf504b90-74d7-4ee9-ba07-dc184b1308ec___RS_HL 5261,21.2551245663828
bf52d168-caa7-43c0-9ac2-f7859e48f4f8___RS_HL 3343,20.4251968503937
bf56b3c8-16a4-4654-8b2d-b875c4180e38___RS_HL 6912,22.6385013949781
bf79c4d9-2beb-4de5-8618-f7f57bf1df25___RS_HL 5972,22.194315271181
bf852fad-1977-4acc-9146-96c7e255c248___RS_HL 4769,20.0504669644411
bf89a4f4-dd7e-4722-bc71-d3e2dfaeedf1___RS_HL 6669,22.2966186809508
bf8e1bda-846c-4ce9-b610-2a09b7c66c62___RS_HL 3199,24.3488320023882
bf978057-690f-493c-9d99-f53b42bc1b2c___RS_HL 5138,22.2274136686064
bf9c4781-60b1-4cb3-8bdc-d5c61abe3bf2___RS_HL 4816,24.2853208482512
bfaaf1b5-1d05-437e-a808-9d0e223f681e___RS_HL 3565,24.9844402951898
bfacd8a5-b80e-4d6c-b438-ea1a746d8954___RS_HL 4466,23.5667784572894
bfbdabf7-0815-461d-ab88-5e770a25a736___RS_HL 2908,23.8352318738865
bfd10b77-823a-42c5-a153-1c606f9ccf08___RS_HL 6940,20.0714787159359
bfd650bb-4833-4295-9c40-c22e8152b0e2___RS_HL 6410,22.4056603773585
bfd779df-361e-4d88-8fd8-e38050a3906f___RS_HL 5470,21.9826189424068
bfed1f55-5539-4624-9a65-318122c0305b___RS_HL 4130,22.1790658300966
bff703d3-f56e-409e-b3ae-4ad6876ebb26___RS_HL 4515,20.3948362910784
bffd90ac-a74a-4afc-9412-d500640facf9___RS_HL 5061,21.5729796223993
