Filename,def_10_15_percent
aa6752f9-11f7-480b-99c7-c4dbd646cbc5___RS_HL 4397,14.14320801058
aa786b56-7286-4e30-a118-4e9189186d42___RS_HL 5151,14.7501049979
aa7b2191-5138-4efb-979b-23f6a35cedca___RS_HL 6080,13.6611326135669
aa847631-dc07-49c6-bb4b-d4914b79f517___RS_HL 6364,11.6998843616081
aa91515f-7577-461d-a4ef-1be86c407a63___RS_HL 4155,14.9422216284817
aa96ebc3-9511-406f-9813-385a002dfba7___RS_HL 5679,12.6491875569189
aac7c960-a5f5-4631-9be8-aa3cfd4d6094___RS_HL 5050,11.8701316605777
aaf06066-fc0d-400a-8aed-5736c092125f___RS_HL 5801 1,13.7641339955617
ab1e15f9-0913-4096-b5b7-b9d145f2f102___RS_HL 4093,11.4923007246377
ab1ec699-ea6c-482d-b69f-9ef195398b40___RS_HL 7511,10.8796454142516
ab25b32e-1228-4fd4-b61d-e5397d8a6a38___RS_HL 2878,11.9070277128933
ab42404b-f115-407a-8575-c59a499d8fa0___RS_HL 5550,11.0956858841711
ab50f101-c720-4870-b65f-2acc76e400e9___RS_HL 4295,10.287727941428
ab635639-b13a-4daa-a1cf-02d0012672ec___RS_HL 5490,12.5400177099653
ab66a10b-a31d-4897-8b8d-368889e3f6f7___RS_HL 6135,11.3425304632562
ab6c6991-c5fa-4ae3-921a-48d81400cebc___RS_HL 4140,13.3670868636771
ab78dcfb-127c-454d-9272-5929df6751f8___RS_HL 5828,12.1366566594522
ab84038f-b6a2-4218-8fd1-9841dbbf3ae2___RS_HL 3206,13.8697723663314
ab91727a-bec0-4cf0-98d2-2eb776292a3a___RS_HL 4399,10.9878536825107
aba8a6b8-1af8-4459-b6cb-ee360591e777___RS_HL 6259,12.6526310377625
ababf1cd-6d33-470e-8b24-af482c7ced64___RS_HL 4548,10.383487007544
abbb72b5-d5f2-43e4-ac44-a3c700cf22f8___RS_HL 2950,14.1820458982576
abe0d22e-7c86-4459-8aaa-c8dc9e405244___RS_HL 5619 1,10.7735982966643
abe5eb60-1753-4e45-bb2e-94cbea7e4d5e___RS_HL 3429,12.5583094475355
abe66182-92b7-41ba-b1c4-8867e57c2aea___RS_HL 6239,10.5773324984346
abe82836-10a3-44e5-abfe-adcb4924abd4___RS_HL 7433,10.4572942855201
abecb370-be17-4731-ae78-60de6219cdd8___RS_HL 5689,11.0122905027933
abf2aac4-263d-44d2-86b0-90939084a43a___RS_HL 4107,14.6655304644227
ac0f0429-4b8a-4510-9f96-89c7165e92c2___RS_HL 3380,12.0914497735581
ac24d1ee-b745-42a6-8882-a2fc2e5feb0a___RS_HL 4828,13.1240445919242
ac359450-34f1-4008-96a2-d7d56fa2fcb7___RS_HL 5713,13.5077078594895
ac383602-48aa-40c3-976f-15d2b14ff84e___RS_HL 6594,13.8743386591561
ac3cc2ca-1abd-445e-b305-10deef9a5033___RS_HL 5546 1,13.206585777523
ac3e2319-9de2-4c67-b574-898fc9c4fea3___RS_HL 7505,11.2074148296593
ac52dcf9-6773-4002-a536-ad587c863252___RS_HL 6767,12.1795349993783
ac622f6c-c17a-4fd7-9660-098f6f729125___RS_HL 6421,10.6707935863609
ac637b5b-0bed-46d9-a758-c795de9b908d___RS_HL 4263,11.214953271028
ac78fcf6-d898-40d3-a046-d256906933bb___RS_HL 3374,13.5326466745663
ac864ccc-1734-4b04-b44e-63a276e6b642___RS_HL 2897,13.133088352772
ac93739e-f683-4b24-9ba2-7297eea39937___RS_HL 7418,13.4507163818402
aca3c4a4-b952-4912-a4fa-65206a1d5d1f___RS_HL 3924,10.9628625450394
acb11d2c-7c99-4bef-98d9-2a3e2f75f203___RS_HL 5785 1,13.3934130755366
acb3ebf6-3f3c-4ada-89f6-8750538129a8___RS_HL 4645,11.8548118548119
acdec70b-744a-4b9a-a9ef-4a8a8ddb1989___RS_HL 5073,14.8526650296114
ace64f16-0e82-4f86-b972-4fc338a8b399___RS_HL 6089,12.5477911250339
ad18a581-10a9-4f3b-afc3-15f5f12eb01b___RS_HL 5334,12.8234064785789
ad1c8195-2635-4b15-99af-ed6067922796___RS_HL 7253,13.9452008740965
ad2d5a6b-8d89-4797-b9a9-60ccc8d9e193___RS_HL 7242,13.7740376256216
ad32c441-24cc-48d3-8343-dc2549cf7446___RS_HL 3953,11.9430426788718
ad3f21cb-fa98-4009-aeeb-efc723701e3c___RS_HL 4834,14.2251680953443
ad40241e-be50-45da-bdbb-d1fc8d5936cb___RS_HL 7282,10.288206036656
ad4bb065-7043-4c66-9de5-d949af068028___RS_HL 6839,10.279230170208
ad6fc88e-e9ea-483c-b4ac-be44c2557a78___RS_HL 5158,14.0402111647759
ad7192cf-a9ed-4d31-9b44-b12877f5729a___RS_HL 5731 1,12.9200917884219
ad76e596-0648-446e-9e23-d24a77f49c4a___RS_HL 7322,13.9261845987115
ad79ae0c-ab1a-43d8-9f62-5d67943a8acf___RS_HL 4702,14.5411326994626
ad846b67-1ef2-4567-bf42-a34584304295___RS_HL 6545,14.7870339105687
ad9e5bd4-545b-4139-9d19-6fcc31a6f07e___RS_HL 5974,13.2011100644143
ada28dee-a896-4079-8cfa-6142da5d485a___RS_HL 5136,14.4173289260848
adac2530-0dc3-4b4f-9e06-9d0732821815___RS_HL 5003,10.7724187638897
adb6378b-4065-468e-ac9c-d9c49fa41ce8___RS_HL 5770,13.9762563762381
adb955cc-f7bc-443f-9e87-26adb19e0efa___RS_HL 7361,12.0186845095316
adc5dd7c-cac5-47a9-9aec-db0d0cc7721f___RS_HL 6812,14.4030453941022
adce43b1-d1ef-4985-8ef0-e7ca0a755217___RS_HL 4892,13.6335333408808
add6c4a9-36b4-466b-8178-a7803c026ba0___RS_HL 7101,10.500677233087
adeb7a5d-ad85-4007-a74a-c9d8719be898___RS_HL 4717,12.8920701302879
adf96510-f9a7-43bd-9827-ee740b16fb46___RS_HL 6880,12.9333333333333
ae00e88d-fe62-46e7-8f3d-54a70a381dc1___RS_HL 2742,12.3089914749879
ae093106-e1d6-4383-b599-1d3a3ce9ca7c___RS_HL 4569,12.078892953714
ae0ae9b3-1e83-4cea-950c-a0009027aa78___RS_HL 3872,14.0646146371933
ae0c39cb-009a-4095-93e9-c1adc8458a1d___RS_HL 5452,12.1438834662835
ae0d4da6-60d7-4644-b1cb-be04690e7a43___RS_HL 3753,13.0848004489023
ae121e1d-b79b-4eb3-b403-33dff384cf36___RS_HL 3781,11.7769687918106
ae1ffe54-dfb1-447e-8189-ce51265f9e6b___RS_HL 7388,14.6607488549979
ae24ae68-0736-4f64-9375-4cfe93da7da2___RS_HL 4876,14.9381197076066
ae28fc4a-eade-40ea-8461-9e7f2ca48ca9___RS_HL 7233,13.145316906635
ae445656-866a-40cd-b4ff-241084e5ac51___RS_HL 5767,11.7652248715177
ae45294e-3217-4361-aba1-f963b5a20edc___RS_HL 2930,10.1075885812652
ae5a7805-fe37-4c08-82c5-266040a0e150___RS_HL 3352,13.0684649370495
ae6fda7d-157f-4d4e-bdd5-317847598b88___RS_HL 3708,14.4771955361475
aeaa48f7-8ae2-4129-8e49-6ad41ff5a699___RS_HL 2706,13.9525334647286
aeb03fac-cd8a-4f25-85cd-4624cdaea8ed___RS_HL 6040,13.3879200340281
aeb11051-f44c-4177-ac14-b81ef67f9d1c___RS_HL 6963,14.3129397967162
aeb80e34-8065-4549-acca-7d75209cf6c2___RS_HL 7208,10.3855806525211
aec2578c-c81d-4ece-b2f5-293581a1c9da___RS_HL 3722,13.994218193045
aec600ff-4d1d-4b12-bdd4-8f1515d99273___RS_HL 3440,13.0077046082279
aec7d915-84c5-401f-89c7-d84fe7855622___RS_HL 4440,10.8803017151067
aed17477-453b-4171-bbce-690d2c509739___RS_HL 4998,10.7512450111256
aeeb787e-97c2-403a-941d-925e553909c8___RS_HL 6358,10.6212529779826
aef2974b-850d-4e57-96e8-9261b31d96d0___RS_HL 4762,10.9102849637371
af1154e0-e3b1-4489-8e71-7ac6884da636___RS_HL 5313,13.4845324480743
af1371b6-0ba7-446a-8733-506924031e31___RS_HL 7403,10.4772273634549
af1f6354-2bbe-430e-be72-e02d70243604___RS_HL 2805,13.8076644974693
af232747-0273-47d6-a9cb-b87bb287db7e___RS_HL 3526,12.8796763222704
af2683e3-9fe8-4980-bb74-a6a25084cd74___RS_HL 5544,10.209301685965
af329e4b-a3a6-4d0c-80dc-3102b9874002___RS_HL 2872,10.3409666497827
af4a7e90-22a7-47e1-8e64-db36cb6aa17d___RS_HL 6529,12.1669404460283
af4ec708-fa7a-4814-baa9-2cfb5f3b4910___RS_HL 4063,13.334628406505
af6f38c8-0ce0-478e-8bc5-4d638bf9dbf3___RS_HL 5702,11.8657358223301
af761713-9092-46a3-8335-0b6dcf49b8b1___RS_HL 6455,11.4221576653902
af9bfdcc-70a3-49c5-a493-741299638380___RS_HL 5654,13.4789048688423
afa4757e-4f93-4ebf-8573-3290e5adf8eb___RS_HL 7426,11.8807920528035
afa5ace9-4b20-4250-83f0-2b2a8bc8d2a8___RS_HL 4230,14.0606437743961
afb34864-81dc-4689-8b18-26be14d2224f___RS_HL 3198,13.0577993882833
afbae6d1-3e62-48b5-95dc-dca2b836b2b7___RS_HL 4153,13.3581414759686
afbcef94-94df-4b56-8a7b-a538950ce872___RS_HL 3408,11.8160527996594
afcdbeec-902f-435b-8586-5068b63c8189___RS_HL 5812,12.3020123521502
afced95a-b036-4fad-b235-e506aa8705e2___RS_HL 3014,13.4819672131148
affb0221-be25-4cf2-8d67-250ca0ab8b52___RS_HL 6134,11.8731094786609
b00c9d6b-c530-4d4f-b300-be9fe5e72b0a___RS_HL 6840,11.1395844268116
b0185073-b6ab-461a-80a1-08e175268fb9___RS_HL 3351,14.2047575418236
b01873c7-a596-4e1d-8538-dd121b66ed1e___RS_HL 6065,12.8671457952996
b021ebcb-04fd-47b6-a914-66ce93ccdd22___RS_HL 5392,12.0173460537728
b024f5d2-f307-4bc3-8962-e309e81d2893___RS_HL 5001,10.3336485208699
b0460047-2280-4d2b-a555-612f7a4f487e___RS_HL 5348,11.7201896852503
b04b2a64-c1c1-4abe-a12f-9a04e4d12714___RS_HL 4278,11.0381281822068
b054db11-f1d7-44de-af50-bb530fcd9689___RS_HL 4940,11.7110530896432
