Filename,def_5_10_percent
44533950-b411-49df-bee8-c295df41735d___RS_HL 7546,7.54925202321589
448c25fd-c557-4c75-96c6-6b449388ebca___RS_HL 5207,5.34880216965496
4492489a-315f-4eca-9e43-95762f3044d1___RS_HL 5112,6.56625991978838
449f6c5b-3286-4201-905f-004f01dfc0e3___RS_HL 4871,8.05303898087403
44c659f1-d848-45fa-b684-fd19fb8a9ed3___RS_HL 3102,7.08757019274548
44e0444a-430e-4f81-8455-eb3bda08356e___RS_HL 4665,5.03467077579565
44e51128-5171-47a0-b35c-990dd46904be___RS_HL 4750,5.57640750670241
44e5ae81-e8b0-4e83-a011-4ee680c9a57a___RS_HL 6439,7.92784029359096
44eb9d5b-cfb7-40fe-ad84-0f28cd9650bf___RS_HL 2748,5.01802556352646
44f04573-0605-439d-b9e3-90c8651737f8___RS_HL 3524,5.2
45111462-346e-4065-9079-d44a2d9c19cb___RS_HL 4820,5.35275712411264
45146abd-0134-4c2c-bbb5-0bc2deaf666d___RS_HL 4992,7.83678533273598
4527250a-aba0-4bbb-a2fd-6013d104cdec___RS_HL 3492,8.57152386352266
453469c2-8d04-479d-b8cd-5a34a56bed61___RS_HL 6434,8.9334121937996
453d3d16-5778-4a83-9881-2e73c617eda1___RS_HL 6052,8.98202030218418
45443225-1327-4023-839b-dd4a6c3a6ccc___RS_HL 3532,7.08922261484099
454ca330-7dcb-4221-bc6a-f50a94aaa64c___RS_HL 5593 1,6.23378138029565
