Filename,def_20_25_percent
5d068981-68c1-4674-9318-5f38a6f0c49e___RS_HL 3338,22.3450373938395
5d073d36-a27f-4ae2-934b-93c46003c099___RS_HL 7339,21.4803802315628
5d0e6049-14ad-4384-9012-75706e059238___RS_HL 7085,21.1199545196134
5d146305-2772-4f54-93af-2ae236b08cc9___RS_HL 6518,21.4029379396143
5d321614-ee75-4bad-9878-d158a5b542b3___RS_HL 3417,23.7373937116868
5d32e001-dd9d-49f8-bca0-f90dfb6999e7___RS_HL 5891,22.9799349240781
5d3def53-fdb2-4106-ad31-c020e75bccea___RS_HL 7371,23.6275050027551
5d3fb1de-f93a-4c3e-acd1-7a1082cc214b___RS_HL 6423,24.5876042007706
5d43dbd0-6379-4e96-ab5e-dab743ae30af___RS_HL 3267,22.5432063055897
5d6f6503-6520-4788-81ef-713a554f5752___RS_HL 3938,23.2674033491194
5d88fc1e-76a6-4405-82d7-d384c5e3ae37___RS_HL 2735,24.1704131877542
5d91670d-1d98-4bc0-953f-0cc93332b1e2___RS_HL 5987,22.5409740244558
5d99a4a7-c6a2-44fc-9e7b-941c9ff6ca4d___RS_HL 7266,22.9074365912402
5d9c1347-6df6-4d39-8e80-aa6d6b2c1f5c___RS_HL 4679,23.9004731032066
5da223fe-7da5-436c-9526-e0ff905013a9___RS_HL 6552,22.6631158455393
5da64077-49f5-47b6-8785-56c26a5bb308___RS_HL 5664,23.4820828129503
5da78ced-3e3c-431e-adb9-4a2476d3a894___RS_HL 6476,23.8290642969158
