Filename,def_25_30_percent
65e05b9b-a838-4623-8ce4-e09267560bea___RS_HL 2828,29.9109115005154
65ef74de-2c3f-4521-8afd-104049fe9009___RS_HL 2955,29.0977309272825
65f096e4-a859-49fc-8794-98644afd4baf___RS_HL 4739,28.2181841326417
65f58482-0c19-479b-a2a0-768aad2d9fd8___RS_HL 5959,26.3777788683319
662b2f0e-acdc-4fdb-90d5-1cce481d75ec___RS_HL 5337,28.4220111236895
6640274b-f451-426f-ad4f-3084210f25f7___RS_HL 5950,28.3031013633124
66470940-d138-4a1c-8c96-0fcd0b6a6f7f___RS_HL 6346,26.4948348684545
664e53e4-5ab1-4e56-8bb9-8ae0d91529e1___RS_HL 5259,28.824200913242
664e66bf-2b0d-48a1-8129-b28c95780a33___RS_HL 4802,27.5118042638432
664f9310-09a2-40d9-93ee-8761599128c8___RS_HL 3521,28.6341054261565
665c32c9-1820-403c-a6a2-372126e512b1___RS_HL 7269,26.7014776925263
666f8102-fab1-4e14-bd5e-dbdeb02f6436___RS_HL 3748,29.4046373299554
669b02ca-2ec8-4080-843a-e9fb3a6d8a89___RS_HL 5531,29.3825508083548
669da2d1-85cd-4a46-92ca-b5a7aed5d183___RS_HL 7323,27.6003059183433
669ddba0-ae8e-4d23-b4b0-afaabac32e68___RS_HL 6209,28.7291099883405
66b185b5-3506-4cfe-8d6a-a4d218fa392b___RS_HL 5440,25.7623012869039
66ef3428-ed7e-45b2-974c-8fb649f0e359___RS_HL 5748,25.1379265263433
