Filename,def_15_20_percent
87742a34-cd41-42f3-854b-d1265d55b950___RS_HL 7187,16.0792412837305
87756aa2-5720-4bf8-bdf8-f2baf2455564___RS_HL 3674,17.4175792997787
8795af13-1972-4918-b81b-63724a5a4859___RS_HL 3630,16.7501768450837
87b55b63-fd1b-4412-b6bf-573887ce452e___RS_HL 4591,15.6510262595003
87e21946-2d1e-4b79-8f93-6fd0774c2bcf___RS_HL 3152,15.5665490119785
87f230c3-c35a-46ac-a551-52a1e5e79155___RS_HL 3971,16.4968769831992
87f297e5-e427-46f4-ad6b-15e55460a04c___RS_HL 7459,18.5051501012413
88054ce9-b73f-451a-a30e-a9135a11b646___RS_HL 6480,16.9180595189564
880597df-c176-4521-a046-43f5afb99ea0___RS_HL 3838,18.3122477359834
8807e5ea-3854-4f19-bfa3-99b83f0d7a0f___RS_HL 5035,15.7661822985469
8809b0a7-9a93-4932-a788-fcd83cc7557f___RS_HL 7234,17.8762786166585
880fe73b-1c15-4bad-b847-1c8d90b49149___RS_HL 4068,18.3206618213484
881ce6ca-1357-4ab5-b57c-24e279703a2c___RS_HL 4484,17.542634617967
881f9aa0-f506-447a-b13d-de55d06d042e___RS_HL 4749,16.3857861388726
88252fa1-d7cf-444b-964f-89af068a35ef___RS_HL 5042,19.816249324446
8851e67a-5530-4c9e-868c-9efa4dfcf69d___RS_HL 5412,17.6745232603926
886a4eb5-eb49-481c-a419-0c5198ef2ba3___RS_HL 4819,16.904099121227
