Filename,def_25_30_percent
9873e037-9740-4636-a112-85638f15b81b___RS_HL 6418,29.0269976445008
9881cb89-fe2a-4007-b811-68e54cc7a475___RS_HL 7095,29.0811730557502
9889ca51-72a8-430f-8341-6fe433f77885___RS_HL 5554,28.7982596519304
9892c51e-d368-45aa-8577-d6aeb435588a___RS_HL 2900,25.9001691593051
9898aa61-2804-4b30-a52c-bdf95cbdd013___RS_HL 4912,26.5450985191531
989c8e56-16d9-4c8f-b0b1-5d276b1e442e___RS_HL 3595,26.2603430877901
98a539a4-6cc9-4fe2-a240-84a658825869___RS_HL 4625,28.3176622937898
98b10ba1-e214-42ff-855b-4afd617362a0___RS_HL 6380,27.2462688304734
98b6fa6b-85fd-4d90-a736-6b735faef707___RS_HL 7394,25.6796653954976
98bf3a1a-7a8b-422f-a8f2-bc2bf96c1c3e___RS_HL 7134,25.6718996087995
98c751b1-fdda-4367-b0a5-fe7e1acef2c3___RS_HL 6445,29.2949354518371
98d508a8-53fb-483a-95ad-ddf7bda3fa8d___RS_HL 4602,29.7897745775591
98ddc166-01c1-473b-94d8-6da655ee58bd___RS_HL 5444,25.4908097649804
98e121c0-2fbe-4593-837c-2c6ee6d8aad9___RS_HL 6441,27.8582015810277
98e28b3a-aa6d-4345-b53f-370cf85baebb___RS_HL 7401,26.6527870526771
98fb797c-f40c-49ec-9c0b-32df30aa123a___RS_HL 6838,28.9804933869122
98fba2da-f3df-49df-a434-1ba47adbd891___RS_HL 4795,26.5095063902814
