Filename,def_20_25_percent
8f8716a4-9ec0-4804-9e42-5ab4dcff0d07___RS_HL 5051,22.143108917871
8f89b238-5e1d-422f-b04f-defb2564f31f___RS_HL 4646,20.0756434715668
8f9d3cd8-6509-4ad1-b7cd-507f7a9cc49f___RS_HL 5758,22.1129434367924
8fa5f6b4-e892-4c26-bf6d-e1fc0681dbed___RS_HL 3701,22.8412510258047
8fae852b-7284-43b7-a62b-abc61772d6f5___RS_HL 5468,23.7543806186195
8fafac25-0497-40d1-91df-435f74026183___RS_HL 2711,22.0891027529543
8fbac4c2-4e15-4ee7-8c85-0396595c8b34___RS_HL 7463,20.9793084547572
8fcdfc3b-b9ff-4c55-b80b-4d905680a2b1___RS_HL 3880,22.8206474190726
8fce3359-1cb0-4b14-b4e2-7c1433b4f5da___RS_HL 3422,22.1291762046884
8fcebbae-cbbf-499c-8b95-0746b02d51e3___RS_HL 4011,24.9248691018372
8fd25130-c307-4951-8ccb-33cb63c30cfc___RS_HL 6274,22.845953002611
8fdbfef1-a5cf-44e8-9f3a-b76ae7dc4b26___RS_HL 4880,23.0756072528224
8ffc3e07-b032-4c4a-a3b9-827019da0812___RS_HL 4340,23.2018383761011
9002e9ba-9596-4e5c-9dc8-ce9dbe86a9db___RS_HL 4138,20.9650259067358
90064385-ff44-44dc-a698-b3dbc94b2b69___RS_HL 3025,24.5887395736793
90079800-1e58-4ffa-9dc3-10062656fd53___RS_HL 5569 1,20.1348437151427
90093ea4-d02b-4bed-8c86-7133453f618a___RS_HL 4584,20.7008825293462
