Filename,def_20_25_percent
22fc8389-cc4f-44cf-8d9f-8287a3ece3b7___RS_HL 3133,20.8208445855714
2300a855-efb4-452a-ace6-cf9c6c915a1f___RS_HL 5199,24.1060536232277
230f9d06-e9c5-4d09-aebb-e24d008b0eaf___RS_HL 5194,23.4669219896959
232bc67e-e3c8-47e8-b502-2b21c4fb6fa6___RS_HL 3833,21.3793712469092
2330ac00-dfdc-4436-bbfd-0da49c4188a0___RS_HL 5896,20.3109815354713
236df7cb-9164-4ff4-b6d1-9affbc9d0306___RS_HL 4432,20.3002144388849
23770740-36a5-4fcf-8a43-4cf9699a7205___RS_HL 6602,20.3259517292859
238d668a-9d40-457a-a033-550e8fa0acc6___RS_HL 3336,20.9710827168796
239220ee-1e0d-4e7c-b8dd-3cbb62397c19___RS_HL 3567,23.8409359636567
239adb5e-2a7f-431b-98ff-61cd0da22d7d___RS_HL 4147,20.8650040831711
23a0d1ec-195c-48da-8b84-413e6863eb10___RS_HL 3270,20.6031446000516
23b37e74-50be-4c5f-b121-35854766cbfc___RS_HL 4508,23.5482689137205
23b9ec37-b191-4801-b2c8-e228c2af630a___RS_HL 6777,24.3326704877763
23c541f5-e1f9-45a4-9e05-4a4ed0609b60___RS_HL 4832,20.4171792864333
23c94ac7-d14c-4185-8d61-82018a3ed304___RS_HL 4616,23.3711006036816
23d40058-16df-47b4-a3dc-8cc9faaa8da9___RS_HL 6994,21.1351982535411
23e0dd97-8b41-47e8-b968-69ed7b2020ba___RS_HL 5733 1,24.3717906697258
23e31f5a-b1ef-4e4c-8ff8-fd664aab49a0___RS_HL 5997,22.9585402887511
23ed011c-27ac-4515-a724-eba2ea0ccff3___RS_HL 4002,20.8590852904821
23f26235-ba10-454c-89d7-60722ef8c288___RS_HL 3211,23.4404027086954
23f5247d-2289-4d62-b2e3-7e2dbf58ffa5___RS_HL 4572,21.5110589156391
24123c11-9919-4d7e-871d-1e899a052eac___RS_HL 5557,22.3481050731903
2418e3f4-ae33-4bf6-871a-26d8e6e5bdc4___RS_HL 3877,20.7002551412499
242b3ada-7462-4ed7-a00e-b15af0bd6950___RS_HL 3324,23.7799560470227
24336c7b-d8ae-4404-8dc7-6dcc839e37ae___RS_HL 5622 1,22.8214241941414
24345c26-0396-44fd-8d23-11a9414f428d___RS_HL 6182,24.582775546631
2445051f-245c-40ee-a419-58ced9f7a508___RS_HL 6149,24.3688360541101
24509e96-271e-4991-9057-c80908de0dfa___RS_HL 5245,23.7740876742599
24610168-0f07-40e0-8a0a-9c62829aa774___RS_HL 4587,20.5971541870772
2468c80f-fd97-41c6-a414-d6bed4a31a24___RS_HL 4160,21.8991140325807
2486c221-5f3a-4e9a-afe4-b5fc491a7ffd___RS_HL 6772,21.3781963781964
2494aa1e-62b5-488c-8180-adec57100054___RS_HL 6889,24.3198424625589
249d1862-fd2d-4ab0-9a6f-5e11a54b57ce___RS_HL 5328,22.079783637593
24c51e99-fd05-4047-a2b7-8cd0d0e4afd2___RS_HL 5620,22.9885057471264
24cca15a-b4b5-4c22-881f-849d84bf0394___RS_HL 5600,20.7618011859447
24d782d3-21b8-4b77-8524-0b89769afa1b___RS_HL 7325,23.344989271239
24dd0094-e841-4b41-bc72-d49f7cc11d8c___RS_HL 6621,24.1931587593004
24e590e6-0dd9-4cd1-a397-a8b0a3b4bc23___RS_HL 5053,21.302024291498
24f4bcd6-d30f-4b64-8a6b-5faa6f82a5dc___RS_HL 5854,21.7980169682102
24f7182e-4bc8-4217-928d-83cc78bd6acb___RS_HL 3379,20.4091456077016
251e757c-fbe0-4557-bd42-3e76e0a3e634___RS_HL 5533 1,23.769782566221
25228c1c-a79f-4fed-9e5a-06a921fa7a94___RS_HL 4893,24.1094794998546
25581c19-c5a1-4b88-b94f-54bdebafc331___RS_HL 5645 1,21.7039073467478
257f577f-b0e1-4890-a1ed-a2abcf94986c___RS_HL 4416,20.0759120424104
258073a8-5788-47af-bd42-921b506dfb26___RS_HL 6376,21.1886184179788
25918c30-84e8-48e2-babc-6c0a6839348d___RS_HL 5388,22.148820734827
25a684fd-f214-4d89-b5fc-cb9515a27160___RS_HL 5351,23.6205481700312
