Filename,def_1_5_percent
0007ca44-b81d-475c-b8b5-c226a041f020___RS_HL 6331,4.56682337139019
0010d6a1-64f1-4997-99d8-6d86fa629014___RS_HL 6967,2.84370154274751
00247bff-26dc-445a-8d11-0b2592787ec3___RS_HL 6869,3.66604530305598
0027f9ae-818b-41d1-95c8-9e296bd0fdae___RS_HL 6902,3.28354990025341
0029bef1-201b-4dcc-9f84-d01dfc24785d___RS_HL 6484,1.66057059253841
002ff75b-39d3-45b8-931f-e5f56eeddf03___RS_HL 2848,4.95270515360362
00457581-0077-442d-b19a-0dc6027e8cfc___RS_HL 5635,4.81635980053702
0048f02d-86f9-4428-88e9-5bb77e727c41___RS_HL 7348,4.40529801324503
004a6efb-2127-499c-aec6-2c138004ce5b___RS_HL 3397,3.07901907356948
004d2e73-10b6-49e8-a5ed-02ed584b08a3___RS_HL 3298,3.72978984288118
004f71b2-7603-4b5a-937b-6e6388396abb___RS_HL 7334,1.68121333524109
005f6aee-12a7-4d83-9e9a-027c7cc34dee___RS_HL 6536,4.86278285989408
007734dd-ed98-4b69-b489-f7f98f18f065___RS_HL 2864,3.31713065252614
0077d9d2-1a29-4b39-a992-125a5a676ae7___RS_HL 5815,3.01155423033917
007e5c43-fd08-449e-8313-f2f97a8e062f___RS_HL 4652,1.40977139716106
00b2688d-5c31-4bbb-8cb5-239839af41bd___RS_HL 3314,2.22510822510823
00b57835-51e4-41e3-a911-bed5a13c72fb___RS_HL 5535,1.97603741964531
00c67f7c-3c99-4195-a08f-a0df1941a02d___RS_HL 6509,3.42660775650466
00d163b6-9dcc-4838-ac87-046970b9676e___RS_HL 5677 1,4.34560189547939
00e7f1c9-7873-436a-a352-dd92c15648d7___RS_HL 7109,4.61407972858355
00ef8b74-56df-49ad-935f-d45564efb213___RS_HL 7393,1.70353545328856
00f09c0e-8129-4e1b-8b55-020c633beaf0___RS_HL 3934,1.41216585711069
00f1cdb1-82bb-4924-b5cb-768621f07187___RS_HL 5960,3.89984599334294
00f41aaf-1926-4b9d-9101-0bd4e2a3e332___RS_HL 6282,3.03436078827691
01104aee-fd81-4d74-9ff3-5e793da256be___RS_HL 4502,2.38853054671436
