Filename,def_25_30_percent
2b121805-4951-450d-8dc7-73743c930b72___RS_HL 5640,28.8911750683763
2b2fa5ac-c961-4f81-8563-0d0e4d173bad___RS_HL 4960,29.7786828144258
2b3551c3-835f-4051-aa8e-e673c8b7dbf3___RS_HL 3867,28.8701135702697
2b3e1376-85b1-4d0e-bcac-9e4a6c576a4b___RS_HL 5740 1,27.6910406073193
2b3e8fbd-c6e0-4c33-a687-272808f627a4___RS_HL 4944,27.3238278036743
2b457e9e-54f5-411d-bed3-d8d327fee56a___RS_HL 3810,29.0885277132821
2b4a4328-8236-49a1-9cb4-d76507e590b5___RS_HL 6825,27.8034965415827
2b821696-6604-484f-bf8d-ca247bcbc2df___RS_HL 7291,26.7661527014179
2b876fda-8f73-4000-9bbb-3752922608b5___RS_HL 4512,26.419167610419
2b895431-9b49-4755-a9f9-80ea26a5bb2a___RS_HL 7305,26.0766328389279
2b8cd97f-ada7-4ee2-af30-0a3d24cf6389___RS_HL 7239,29.7421058545904
2b950a65-da4d-40a9-81a2-fb0fd44585e8___RS_HL 6012,29.4725354674427
2bad0140-2037-422e-81ac-fecfdca3c9cb___RS_HL 4745,28.9468946894689
2baf9d47-b57d-42eb-9154-47f4590facb3___RS_HL 5511,27.701930033373
2bc91af8-2139-43cb-b7ef-439b1a085096___RS_HL 5665 1,28.5008276188224
2bcc2aff-1ffc-4255-aa25-5f68fb20ded0___RS_HL 2893,29.0840130231934
2bcc2c6c-b738-4ab5-84f1-1bf1ec276a99___RS_HL 5895,26.7062883435583
2bd29667-113e-478f-8492-55198facbe91___RS_HL 2785,26.0668129724457
2be5634b-37a8-47eb-b0bf-30f378b2422a___RS_HL 7468,26.5439057998246
2be67766-59ca-46c5-85a2-f79cd490d91c___RS_HL 6090,26.5574554585675
2beb7676-41c5-4c95-bd88-697bef6e4636___RS_HL 3536,27.7833111996459
2bebc167-2586-44ef-a204-5d21c7497a8a___RS_HL 4166,27.6063963737094
2bf1a7ed-f82a-4906-a2a7-4b8d6e813300___RS_HL 6319,29.8774071345891
2c01554a-3e89-42e3-9639-63d3e5c47954___RS_HL 7378,25.208030438952
2c18ef60-9e9b-4413-a6a3-3594ed9692c6___RS_HL 5525,27.0431199909696
2c3196bb-bd1e-48bc-b8eb-e232d5a8187f___RS_HL 3605,29.1200938175688
2c3f9930-b75d-4395-9a72-e0b2309a74c5___RS_HL 6574,27.5779376498801
2c40a1e2-1670-4f40-9213-73e3ae365e6f___RS_HL 5144,27.8234377214114
2c417e81-d6b6-4401-a831-bc8ce8846fb9___RS_HL 4236,29.4704972945117
2c506116-f27d-4ae7-847d-1a81c0384abe___RS_HL 5623,27.8025330904142
2c592215-52e8-4a7d-8e3c-7cbe9f8b87a0___RS_HL 5588,25.6268452826863
2c5befa2-001f-4d64-bf83-599cd2506ba0___RS_HL 4182,27.0572165730763
2c7d7cda-8c5f-43e9-8b4b-5179e6e9fc90___RS_HL 7335,29.7410292657984
2c82109d-2879-4ce6-a27a-21d74e30ebc5___RS_HL 2963,25.72777560485
2c887bcc-5d75-4946-85b3-1fe6292d5b68___RS_HL 7048,29.7225278083364
2c8a961c-08bf-40da-bd74-7bd6d812f2e6___RS_HL 3412,25.3704419533565
2ca4d918-7e64-4376-ad5c-7839ae7fb255___RS_HL 5227,29.7987775564865
2cb73542-5925-4b13-922b-6e5f63a46d7e___RS_HL 4368,25.6956754751206
2cdc0fdd-0be6-442a-8035-f6b5b9280a9f___RS_HL 2798,27.3357691447319
2d011336-97ff-4a75-ad31-f7ed3591eb61___RS_HL 4503,27.6734987414599
2d08e542-bc90-4d77-9d1d-3a4baec919f6___RS_HL 5538,25.1342190553947
2d0ef8c2-6036-45d2-b53d-285bc62dc6d3___RS_HL 6823,25.36640085839
2d15c06e-00a9-4459-b035-b2d7c81a774e___RS_HL 4629,29.6533513118715
2d2ea817-99d5-43e2-98db-85881451a360___RS_HL 3040,26.4931642233569
2d37ffb6-e37c-4e97-8fb1-2e6e5be283b2___RS_HL 5599,28.1742444601891
2d457a27-71d9-4b38-ba4f-36b1a88bf755___RS_HL 5461,27.5815140345903
2d52d707-acd2-43a0-9b89-5561f912d050___RS_HL 3300,29.735883424408
2d5d9cee-d3a3-46b2-bab2-6f6953edf0b2___RS_HL 4481,26.327329678935
2d764734-d734-4379-bb1e-a6453fd1a4fa___RS_HL 3173,26.4780207780863
2d85e3b4-48c4-488b-9789-1485b7a19741___RS_HL 5537,29.7237087439766
