Filename,def_15_20_percent
7ef88af3-838e-413e-9028-5e83e34856a6___RS_HL 3305,17.3898838694348
7efb49fe-d725-4596-b41b-61f8648c00e2___RS_HL 3238,17.1565106037418
7f02e9fa-fd03-4ff5-8f18-7c7a85f7e0ee___RS_HL 6899,17.7374624451121
7f05a83e-4d86-48be-8543-8e087ff86501___RS_HL 5560 1,15.5665024630542
7f11ac3f-4fe3-48d8-ac29-dd5fee73967b___RS_HL 6168,17.5265514369013
7f232e47-92fb-46fd-976e-867571498501___RS_HL 4385,16.9205620478575
7f55e60d-8539-44b1-81fa-1e61763d9ab0___RS_HL 4567,19.8649248525588
7f6488e7-e866-4bfd-9001-957d9c1f8356___RS_HL 7528,17.7309046587216
7f6f1e1b-e3d0-44c5-9cfd-eb9d3dea41f7___RS_HL 6464,17.9874246518395
7f6f8b53-656d-4a35-bce9-9372f1274598___RS_HL 6647,16.3871201532329
7f7815ab-718a-434c-802c-5ce04b5ff861___RS_HL 2822,17.8578687080821
7f795a00-1f2c-45af-b8a9-af5fdd7ab44e___RS_HL 5496,16.8777229160616
7fbacd60-2993-4658-b34b-f272d1d82ac0___RS_HL 3134,15.8234725911616
7fd06a11-6749-455f-8be0-909ae15c49ab___RS_HL 3124,15.6925717766273
7fd835e6-0f69-48e2-a65d-eed079f31359___RS_HL 3244,19.5581252624439
7fde3641-eb36-467f-a0d6-9a096a4c93bd___RS_HL 5935,16.123490842225
7fe99f3e-79cd-417c-8e66-7e5aad5f420e___RS_HL 6268,19.7035557115473
7feb4bde-6663-4424-aff4-eda5818ee4c5___RS_HL 5774 1,18.608711357274
7ff6b856-263a-4fa2-a2fd-4b6b00654cf2___RS_HL 6379,18.2565828454957
7ff98ebf-3354-4661-88fb-48c50ba62876___RS_HL 7018,19.4011245491195
80165023-1bb3-4e4a-bec7-a574b630feb0___RS_HL 3973,17.6913353252126
8024cd1e-254f-453c-9ecc-a9be3370dd34___RS_HL 5007,19.8359740145213
802a1f65-f960-4f22-9adb-148ad5d85bee___RS_HL 4116,17.804822043628
802dcff5-c90d-4f14-925e-5d7abec31d9c___RS_HL 4916,17.7760837173845
802f93ba-1a07-457f-a118-19b5450f81f3___RS_HL 4817,15.2945953927939
80337def-3852-4b5e-85be-67966825323e___RS_HL 3947,17.4504137659267
805d4089-9f3a-4c00-ad80-8deb8f50ac88___RS_HL 6793,15.2453376787978
8070573e-0b85-4984-9e77-b2919febead7___RS_HL 5777,19.764374439749
