Filename,def_1_5_percent
66faf2cd-7133-44b8-8683-cc71897aca65___RS_HL 4852,4.55048673410956
67027757-c8ce-474c-925d-0b570b7e678b___RS_HL 5434,3.45423143350604
67059f41-a020-45f6-910e-fda4cbc677d6___RS_HL 3986,3.45966958211856
671c7058-1fbb-4245-8238-42304047bcbb___RS_HL 5390,4.93201997780244
6760f7c5-3987-4e44-8879-dd51c7e2dbf4___RS_HL 4754,4.19340683451264
6765c463-ce28-45c3-96c7-a82f6b25246b___RS_HL 5650 1,4.18074566176049
67687cb3-a071-42d0-896c-b4920a2e5417___RS_HL 2773,2.41179260772795
677d90be-b87e-4656-867f-d5995e01c603___RS_HL 4267,3.22941835111085
6794049e-e410-4ce7-81c4-0624ba07e742___RS_HL 6642,3.73275628888288
67c4e256-7e30-4485-8183-9c876b065ab5___RS_HL 6447,1.29313493899618
67d2f3a2-4e04-4410-9168-df251b01aeff___RS_HL 5692 1,2.15672772345407
67d35061-cc49-46b7-ba59-0bf8cb621da1___RS_HL 3978,2.61980234943129
67d3776e-5710-4d14-b7bc-643dfae6bc6c___RS_HL 4043,2.1476448862341
67d8ec2e-2a70-42af-b0c1-dcc86aafb7f1___RS_HL 2974,2.82042610754143
67eac0c6-3926-4856-a246-011096878e6b___RS_HL 5631,4.63468437353773
67f7b60c-b89a-4609-8886-cfeada6db30d___RS_HL 4896,4.94211414276572
67f8ae76-9c44-4688-95ef-4e1a314898a6___RS_HL 6648,3.29064296915839
67fcc814-b6e3-4782-9e88-a8e87a140168___RS_HL 4827,3.52919774422412
6802a0fd-2fe4-4cda-a665-2510611971ce___RS_HL 5542 1,4.87513170259419
680847f2-f758-46bf-a08b-63179198eae8___RS_HL 6789,4.02468407336382
6811ec16-2c38-4b33-9ff8-92584eeac1fb___RS_HL 3617,4.94054841057996
682581b9-eee2-4da1-a50b-879277e1030d___RS_HL 5510,3.56223175965665
68484d8b-330c-481c-9a8d-0b7c43876160___RS_HL 7186,4.64598522288007
685177ee-ba69-414b-8362-f050a8eb0a2d___RS_HL 5858,2.00065826593944
6854df91-b304-4430-89f5-60d3087d3f5e___RS_HL 7017,4.01169094423231
68556739-c9f7-4760-89d1-959dd2a2c173___RS_HL 6622,3.99140546006067
68666ce8-d02f-44ff-9505-85e4df1063a7___RS_HL 5714,1.47844906260593
