Filename,def_25_30_percent
900dd919-0cd2-4fc8-98e7-d414bd1482f9___RS_HL 5604,29.9933079378153
900ec55b-b4cf-4783-b1cd-0a0c301daccd___RS_HL 2877,27.450459230383
9010c98a-0dc9-401b-8c03-dae9cb3cfda0___RS_HL 4727,26.1520181203817
902106d9-1826-4375-991c-813a6c2505d8___RS_HL 2867,26.0208308675583
9028e35b-bc04-4b68-8297-a2208b09d0c5___RS_HL 4934,27.3160103292447
902b58e9-d74f-4ffd-ba17-30e91ab4819f___RS_HL 6237,27.8333700683271
90455617-5ca2-4fc6-a3ee-b31407c4f5f0___RS_HL 3101,26.3514647159491
904ac1c8-4a60-457b-b27f-65493c71af6b___RS_HL 3320,27.5115674716359
9050f7a9-e83a-44a3-abf7-24aee0ca737a___RS_HL 3388,28.3668682878657
90584a52-a032-483a-8a4b-5b83daf7cc9e___RS_HL 5126,25.5865342645133
905eb92f-14ab-4a50-9adb-6828de23f312___RS_HL 5583,26.8177665851912
905f2f51-7302-4eb0-9167-43e50c3ebb73___RS_HL 4902,25.0365913156611
9074e470-e166-455e-8205-cc4ade4bc334___RS_HL 4909,27.3321530709519
907d1c62-abff-49b1-9cc2-5779766d62a6___RS_HL 3899,29.0398030365203
9086b538-fd9d-4293-88b3-6504954fafe2___RS_HL 3847,25.9535940512256
908bff1d-2048-4ed7-9930-dd697b33d58c___RS_HL 2840,25.8704746327808
909cf062-161c-4eb5-8c3a-bd7f2fb446ce___RS_HL 3175,27.8811418638129
90b0dd6d-ec2e-43ee-a7d2-c9d2efb52f47___RS_HL 6241,27.9155004664801
90b38832-18b7-4070-9a70-0ef4be92d460___RS_HL 4346,25.6208147321429
90b42bc1-56aa-4f15-8d2a-daf6301832cd___RS_HL 4007,27.9527422651838
90c417d5-6d8b-45c8-b145-d3973ff396fe___RS_HL 5920,28.9038547207882
90d6ba3c-e896-4a06-aa6a-c9ea62506086___RS_HL 4162,26.2870720760363
90f4507b-8a5f-452d-bc7f-4edb7fcaa038___RS_HL 6883,27.6633219470538
910ad222-33ca-4128-aaa0-7161653e5732___RS_HL 3054,26.3863201271943
913a76b8-ad38-4715-be09-ad28693a7990___RS_HL 3409,29.7280850654966
913c1a66-a8e7-47e7-b036-4833063b7ab4___RS_HL 4626,29.4591696031868
91421bbd-477e-44cc-8f35-f5b5a56b10f1___RS_HL 2865,28.833974548683
916436ad-4470-482d-af25-53456a7de862___RS_HL 4320,29.8433517569232
916c9887-4a81-45c1-8a7a-d41dc2202798___RS_HL 5469,28.0057251908397
